text,label
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yea cuz mushroom penis syndrome is definitely an impeachable offense 😂 #MAGA,UNT
@USER Pussy and ass are ✌🏾different times. And I've NEVER in my black life ever ate chittlerings lol,TIN
@USER he’s obviously a bitch,TIN
@USER she is not a Republican... by any means....,UNT
@USER @USER I thought you said the NYT was “failing” and “fake news”. So this can’t be true; it’s made up!,TIN
@USER @USER stop this BS.  A woman murdered him in his own home!  This is so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man.  What does him having weed have anything to do with his murder in his own home?,TIN
@USER @USER Truth. All you need to do is see what any of them threaten if even moderate gun control proposals are seriously talked about.,TIN
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER but there is also many videos of antifa attacking disabled and old people if you want to see them victors ( spoiler on disabled attack three on one antifa to disabled vet),TIN
Democrats and their double sided hypocrisy. Is this any surpise... #MAGA #ConfirmKavanaugh  #PJNET URL,TIN
"@USER That's very true Theresa. Most of those MPs however call themselves Conservatives"" oddly enough.""",TIN
@USER @USER @USER @USER @USER I agree. Those antifa nutjobs should be arrested before they start trouble again,TIN
@USER This is not the first time she has expressed this dismissive attitude toward public outcry against her votes. Those people will be a factor when they vote her ass out of office in 2 years. I think she is toast.,TIN
@USER Crazy how funny Jim used to be. Now it's funny how crazy he has become.,TIN
@USER @USER Y’all some bitches lol,TIN
@USER @USER Oh shit u went there 🤣🤣🤣,TIN
#GOP on personal responsibility...  He was drunk: boys will be boys  She was drunk: slut  #republicans #conservatives #kavanaugh,TIN
@USER Why of course. Liberals reject truth and accept falsehoods. That's why they don't believe Kanaugh and believe Ellison.,TIN
@USER @USER make yourself useful and  go bury your head in the sand.,TIN
@USER @USER All 20 of them!  Hardly a problem until the Antifa of hundreds showed up .... for what!   To riot and destroy!!!,TIN
#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL,TIN
@USER Liberal Dictionary:   Illegal Immigrants: Dreamers  Trump Supporters: Deplorable Dregs MS-13 Killers: Human Beings  Babies in the Womb: Not Human Beings  Antifa:Protestors  Law Abiding NRA: Terrorists  Bill Clinton: Feminist  Brett Kavanaugh:Predator Liberalism=a mental disorder,TIN
just saw a group of freshmen wearing maga bucket hats 🤢🤢🤢🤢🤢🤢🤢 i hate this school,TIN
@USER @USER y’all bitches psycho,TIN
"@USER Now to get inner cities, i.e.#Chicago, to have policies that promote job growth there so that the #nuclearfamily returns. The lack of one is why @USER @USER have the daily killings, NOT a gun control"" issue. #twill""",TIN
@USER @USER Antifa is a domestic terrorist group  URL,TIN
@USER He is such a piece of shit,TIN
@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.,TIN
@USER @USER Resign!!! You’re an idiot!!! 🤦‍♂️ URL,TIN
@USER And these are the *people pushing for gun control 😒,TIN
@USER @USER @USER Almost every one I talked to at work today said fuck canelo. He is the new mayweather,TIN
@USER I'll lock yo sorry ass down 🤗,TIN
@USER You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can’t do for myself 😂😂😂,TIN
"#stcshooting To the kneejerk people crying for gun control"" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law.""",TIN
Pigeon Girl can also send pigeons to poop on all MAGA hats.,TIN
@USER poor @USER she is a rager and a shamer. sad....,TIN
@USER @USER Twitter will be banning a lot more conservatives or anyone that speaks out about the Dems or Liberals. Closer to the elections,TIN
@USER @USER @USER @USER You are a boring individual. Its seems good too me,TIN
@USER @USER @USER I watch Obama for as long as I can stomach him just for the laughs LOL he approves himself to be Even more of a narcissist every day! He is so full of himself a.k.a. full of shit! #HangHim,TIN
"@USER @USER Hillary was blaming women not too long ago.  Better hope the Uneducated"" don't show up to vote again.    “It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”""",TIN
"@USER You &amp; your husband are double-talking hypocrites. We can see right through your gun control"" facade. What you really want is for us to give up our guns while you &amp; your husband get to keep your guns.""",TIN
@USER @USER Isn’t that the Amazon bitch from Antifa?,TIN
"@USER @USER @USER Liberals today R VERY different from Classical Liberals. Liberals today have gone so far left they R Marxists. You're burying your head in the sand if you think neo &amp; classical Libs are the same. Trump is so authoritarian"" people can say what they want about him &amp; not be killed.""",TIN
@USER So y'all are gonna fight against gun control but y'all laughing at this guy literally pulling out a gun and shooting it?,TIN
@USER @USER RBG next! Can’t wait! The hateful intolerant racists on the left will not win! RBG NEXT!!!! MAGA,TIN
@USER Ur head bout big as shit,TIN
@USER @USER He is sick. Very disturbed. And that comment proves it!,TIN
@USER All we ever hear from Hillary is beeching &amp; moaning.  Dang ! That witch never get tired of complaining!,TIN
@USER @USER @USER You forgot the sarcasm tag kid. Some people are ignorant enough to think you are serious,TIN
@USER @USER @USER Stop lying liberals. He said that is absolutely nuts,TIN
What the hell are these leftys talking about.  They will say anything to stop Maga. URL,TIN
@USER Democrats = Thugs,TIN
"@USER Barf over the squishy self-righteous source. That's the whole deal with TBC. They're young and dumb history major conservatives"" who've swallowed the SJ BS and like to hand wave. I'll assume without further evidence Prager is lame.""",TIN
. she. is the most powerful woman on this earth oh my fucking god URL,UNT
@USER @USER Kerry needs prosecuted for colluding with Iran. This needs to be done quickly. Revoke his security clearance &amp; remove his passport. He is a traitor--always has been!,TIN
@USER holy fuck,TIN
@USER @USER Fuuckkkk youuuuu,TIN
@USER Hitler would be so proud of David Hogg URL,TIN
@USER By making conservatives so sick we can't make it to the polling place!,TIN
"@USER @USER How am I villifying him? He literally did have a 2 hour rant about imaginary bolsheviks and how women should just stop complaining. If you think that is no true wrong"", then well, I got news for you buddy: it means you are as shitty as he is.""",TIN
@USER She is so dumb and clueless! Pushing a pipe dream. What fools they are that put her in office. Sad! #FoxNews #SocialismSucks,TIN
@USER @USER @USER And they did. PR is a shit hole run by corrupt Liberals. It was DESTROYED and it will take years and years and years to rebuild.,TIN
@USER @USER @USER DAVID BIRNBAUM::::The INVISIBLE MAN…EXCEPT AT ELECTION TIME. EXACTLY WHAT IS WORST ABOUT THE LIBERALS…ARROGANCE &amp; COMPLACENCY. DID I MENTION ARROGANCE &amp; CONTEMPT FOR THE ELECTORS?,TIN
@USER @USER @USER Jokes are funny if the person saying them doesn’t really hate whites and Christians.  That’s a National past time for liberals these days.  Funny stuff...for the Louis Farrakhan crowd.  Racist crap by any barometer.,TIN
@USER @USER Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga,TIN
@USER @USER @USER No liberals just state they believe her because she is a woman and democrat.  They state they do not believe Kavanaugh because he is a man and should “shut up”.  They probably believe OJ.,TIN
@USER just saw your algae commercial blaming @USER that’s pretty rich considering you are the Gov and have done zero zip and now you want to be Senator of FL.,TIN
@USER You said it. They're trying to prove that cheepika is goddess and everyone else has nothing to offer. It tells everything about how insecure they are as fans. Now their target is alia because they know how good she is. Alia being so good is threat to their so called goddess.,TIN
@USER shit ain’t gone work bruh URL,UNT
@USER Eric Holder is an arms dealer and should be in jail how did this ass slip by,TIN
@USER Sometimes I get strong vibes from people and this man’s vibe is tens of millions of murders - he is more dangerous than DT.,TIN
@USER @USER We have been saved from you! MAGA!,TIN
@USER @USER You missed seeing Pruitt chewing butt all the way to the end. He's all business. I love it,TIN
@USER @USER Why are you wasting time replying on twitter (trolling) on behalf of people making under that amount?  Seems like someone is just a propaganda pusher...or likes gloating to other #MAGA's that they got screwed by Trump. URL,TIN
@USER @USER Jail is TOO KIND for a #Pedovore - where is the prosecution??  #AGSessions is the church getting away with pedo crimes?  What the hell is he holding?  is that a tentacle?  WTH  #PedoGateNews,TIN
@USER @USER @USER She’s confused after all she is only a poor struggling socialist,TIN
